order_date,product_category,total_sales,total_profit,avg_discount,num_orders
2012-07-12,Office Supplies,349.08000000000004,-9.290000000000003,0.07,3
2012-07-12,Technology,8154.474499999999,1396.1828,0.042,5
2012-07-13,Office Supplies,343.22,-2654.68,0.045,2
2012-07-13,Technology,5039.361,1194.657,0.07,2
2012-07-14,Furniture,2340.504,243.16,0.04,1
2012-07-14,Office Supplies,4688.52,619.5600000000001,0.06666666666666667,3
2012-07-15,Office Supplies,309.59000000000003,-94.92250000000001,0.06666666666666667,3
2012-07-15,Technology,4666.7775,-3064.715,0.01,3
2012-07-16,Furniture,243.51,-159.86,0.02,1
2012-07-16,Office Supplies,3005.6400000000003,58.9285,0.052500000000000005,4
2012-07-16,Technology,3297.5290000000005,530.77,0.06666666666666667,3
2012-07-17,Furniture,86.7,-185.34,0.07,1
2012-07-17,Office Supplies,2215.44,-151.0595,0.041666666666666664,6
2012-07-17,Technology,7167.14,682.81,0.056666666666666664,3
2012-07-20,Office Supplies,8763.68,1901.5910000000001,0.03333333333333333,6
2012-07-20,Technology,4440.4535,-4444.7379,0.08,2
2012-07-21,Office Supplies,4434.17,-900.4875000000001,0.05833333333333333,6
2012-07-21,Technology,8437.3745,218.49400000000009,0.023333333333333334,6
2012-07-22,Office Supplies,1180.75,-41.162000000000006,0.075,4
2012-07-22,Technology,4008.7275,1219.338,0.0,1
2012-07-24,Office Supplies,4952.0,-673.1095,0.042,5
2012-07-24,Technology,3676.9385,476.81500000000005,0.07500000000000001,2
2012-07-25,Office Supplies,101.47,-18.64,0.03,1
2012-07-26,Furniture,26848.829999999998,5488.27,0.0275,4
2012-07-26,Office Supplies,2744.77,238.82999999999998,0.04833333333333334,6
2012-07-26,Technology,9415.7985,1912.684,0.060000000000000005,2
2012-07-27,Furniture,30.68,-37.39,0.02,1
2012-07-27,Office Supplies,1252.19,376.76,0.06000000000000001,5
2012-07-27,Technology,2152.404,218.871,0.1,1
2012-07-28,Furniture,5897.47,-1764.29,0.0,1
2012-07-28,Office Supplies,2550.12,882.45,0.01,1
2012-07-28,Technology,13070.2,-6923.5992,0.07,1
2012-07-29,Furniture,5369.46,-439.62,0.07,1
2012-07-29,Office Supplies,411.62,-205.614,0.055,2
2012-07-29,Technology,175.08,-168.72,0.07,1
2012-07-30,Furniture,1758.8960000000002,396.92400000000004,0.095,2
2012-07-30,Office Supplies,588.6,-78.39250000000001,0.023333333333333334,3
2012-07-30,Technology,211.7435,-33.308,0.04,1
2012-07-31,Furniture,9707.88,1831.7609499999999,0.023333333333333334,3
2012-07-31,Office Supplies,717.34,-54.0635,0.0375,4
2012-07-31,Technology,26095.13,12606.81,0.03,1
2012-08-01,Furniture,10692.97,-410.39,0.05,1
2012-08-01,Office Supplies,793.38,181.7425,0.023333333333333334,3
2012-08-01,Technology,3075.83,1207.91,0.03,1
2012-08-02,Furniture,565.4000000000001,-227.19,0.049999999999999996,2
2012-08-02,Office Supplies,759.83,307.234,0.04666666666666667,3
2012-08-02,Technology,5134.92,2020.9099999999999,0.025,2
2012-08-03,Furniture,4547.26,468.27,0.0,1
2012-08-03,Office Supplies,27.89,-23.805,0.08,1
2012-08-03,Technology,2560.9395,457.794,0.06,1
2012-08-04,Office Supplies,1318.44,-91.19999999999999,0.066,5
2012-08-04,Technology,11740.932499999999,-5616.4946,0.030000000000000002,3
2012-08-05,Furniture,17248.09,2048.63,0.08,1
2012-08-05,Office Supplies,2950.06,-300.72,0.03833333333333333,6
2012-08-05,Technology,4940.948,890.367,0.06,2
2012-08-06,Office Supplies,1660.12,-188.7,0.049999999999999996,7
2012-08-06,Technology,10595.225999999999,2448.935,0.03,4
2012-08-07,Office Supplies,1371.69,-68.09750000000003,0.075,4
2012-08-07,Technology,2482.034,421.893,0.08,1
2012-08-08,Technology,1187.1525,33.192,0.03,1
2012-08-09,Office Supplies,372.73,-20.9485,0.09333333333333334,3
2012-08-09,Technology,865.21,-42.1,0.07,1
2012-08-10,Furniture,12689.87,-169.227,0.04,1
2012-08-10,Office Supplies,1088.03,-564.547,0.043333333333333335,6
2012-08-10,Technology,4261.237,1482.2640000000001,0.02666666666666667,3
2012-08-11,Furniture,7748.17,852.87,0.049999999999999996,2
2012-08-11,Office Supplies,362.95,-120.92,0.0475,4
2012-08-11,Technology,2797.41,984.3,0.06,1
2012-08-12,Furniture,1261.55,-10.29000000000002,0.025,2
2012-08-12,Office Supplies,623.36,19.457499999999996,0.055,2
2012-08-12,Technology,52.0965,-232.804,0.0,1
2012-08-13,Furniture,1917.61,-286.9,0.03,1
2012-08-13,Office Supplies,65.52,-22.57,0.07,1
2012-08-14,Furniture,8865.34,1722.1599999999999,0.03666666666666667,3
2012-08-14,Office Supplies,2089.29,93.10000000000001,0.06,5
2012-08-14,Technology,11162.3155,2255.511,0.04,5
2012-08-15,Furniture,19546.57,2426.67,0.05,4
2012-08-15,Office Supplies,9742.06,2232.1055,0.05285714285714286,7
2012-08-15,Technology,2184.784,-146.4922,0.0375,4
2012-08-16,Furniture,5679.306,-986.714479,0.023333333333333334,3
2012-08-16,Office Supplies,1100.24,97.38,0.06666666666666667,3
2012-08-17,Office Supplies,2041.19,241.89000000000001,0.035,2
2012-08-18,Office Supplies,1840.47,-164.66700000000003,0.038,5
2012-08-18,Technology,28006.622000000003,770.5850000000002,0.02666666666666667,3
2012-08-19,Office Supplies,1060.96,-96.65,0.05,2
2012-08-19,Technology,3270.0645,838.565,0.060000000000000005,3
2012-08-20,Office Supplies,10784.98,885.481,0.036666666666666674,3
2012-08-21,Furniture,7416.33,1317.0,0.045,2
2012-08-21,Office Supplies,2395.8399999999997,-1270.45,0.025,2
2012-08-21,Technology,25100.097999999998,3626.672,0.08,2
2012-08-22,Furniture,9572.75,-1310.61,0.035,2
2012-08-22,Office Supplies,3380.12,1537.04,0.0325,4
2012-08-22,Technology,3931.176,202.54199999999997,0.055,2
2012-08-23,Furniture,6299.41,-965.06177,0.05333333333333334,3
2012-08-23,Office Supplies,100.11,-41.7,0.07,1
2012-08-23,Technology,8092.778,950.742,0.02333333333333333,3
2012-08-24,Furniture,1855.21,-678.0799999999999,0.05,2
2012-08-24,Office Supplies,1586.92,26.300000000000022,0.0325,4
2012-08-24,Technology,2119.0415,-6.567,0.0,1
2012-08-25,Office Supplies,4340.570000000001,787.4965,0.0675,4
2012-08-26,Furniture,255.83,-132.74,0.07,1
2012-08-26,Office Supplies,1946.84,-2713.9700000000003,0.06666666666666667,3
2012-08-27,Furniture,3537.39,232.78,0.0,1
2012-08-27,Office Supplies,2524.58,256.27700000000004,0.0275,4
2012-08-27,Technology,2772.48,33.2485,0.0625,4
2012-08-28,Furniture,11756.557999999999,-2295.02,0.07250000000000001,4
2012-08-28,Office Supplies,564.52,-57.22,0.025,2
2012-08-28,Technology,453.2455,3.312,0.05,1
2012-08-29,Furniture,1604.52,-213.70999999999998,0.015,2
2012-08-29,Office Supplies,33.43,8.47,0.06,1
2012-08-30,Office Supplies,305.48,47.14,0.1,1
2012-08-31,Furniture,42.3,-25.38,0.06,1
2012-08-31,Office Supplies,1083.5900000000001,-219.10049999999998,0.02,5
2012-08-31,Technology,1550.55,-14.350000000000001,0.025,2
2012-09-01,Furniture,4588.79,-1543.4499999999998,0.0775,4
2012-09-01,Office Supplies,220.76999999999998,57.449999999999996,0.095,2
2012-09-01,Technology,15741.0845,4279.004,0.04,2
2012-09-02,Furniture,11262.04,1660.92,0.06,1
2012-09-02,Office Supplies,1344.3999999999999,-9.65950000000001,0.05800000000000001,5
2012-09-03,Office Supplies,541.47,90.62,0.05,1
2012-09-04,Furniture,25181.604,-309.68000000000006,0.09333333333333334,3
2012-09-04,Office Supplies,14804.890000000001,6351.254,0.03,4
2012-09-04,Technology,14019.469000000001,3047.7200000000003,0.057499999999999996,4
2012-09-05,Furniture,5482.18,1167.38,0.06,1
2012-09-05,Office Supplies,733.99,-395.112,0.048,5
2012-09-05,Technology,8386.914,1667.604,0.015,2
2012-09-06,Furniture,13859.169999999998,-5082.710999999999,0.075,2
2012-09-06,Office Supplies,1111.47,-275.41999999999996,0.057999999999999996,5
2012-09-07,Office Supplies,776.0899999999999,-89.47399999999999,0.05666666666666667,3
2012-09-08,Furniture,1469.48,-263.65,0.07,1
2012-09-08,Office Supplies,565.8199999999999,69.546,0.055,2
2012-09-08,Technology,4279.24,890.181,0.06,1
2012-09-09,Office Supplies,14.74,-2.58,0.08,1
2012-09-10,Furniture,3118.6,804.2,0.06,1
2012-09-10,Office Supplies,246.3,-67.49,0.02,1
2012-09-10,Technology,1463.0965,162.666,0.0,1
2012-09-11,Furniture,369.7,-265.74,0.075,2
2012-09-11,Office Supplies,1670.69,-163.72400000000002,0.03142857142857143,7
2012-09-11,Technology,318.7585,-160.952,0.1,1
2012-09-12,Furniture,387.17,190.6,0.01,1
2012-09-12,Office Supplies,1594.79,-203.491,0.042,5
2012-09-12,Technology,8666.4725,2147.511,0.034999999999999996,2
2012-09-13,Office Supplies,11430.0,1943.1909999999998,0.042,5
2012-09-13,Technology,1560.617,214.29,0.04,1
2012-09-14,Furniture,2557.8900000000003,-969.788366,0.065,2
2012-09-14,Office Supplies,125.01,-56.35,0.08,1
2012-09-14,Technology,2255.206,187.50900000000001,0.03,3
2012-09-15,Furniture,4068.2700000000004,739.12,0.03666666666666667,3
2012-09-15,Office Supplies,311.19,-118.522,0.045,2
2012-09-16,Furniture,1414.98,-753.2741,0.060000000000000005,2
2012-09-16,Office Supplies,21888.670000000002,9028.204499999998,0.04857142857142858,7
2012-09-16,Technology,12600.99,2963.48,0.05,1
2012-09-17,Furniture,636.83,170.89999999999998,0.04,2
2012-09-17,Office Supplies,475.41,-342.22400000000005,0.07,3
2012-09-17,Technology,10243.8,3515.0829999999996,0.02,2
2012-09-18,Furniture,233.92,-80.75,0.1,1
2012-09-18,Office Supplies,3776.35,1471.41,0.013333333333333334,3
2012-09-18,Technology,88.24,-56.6,0.01,1
2012-09-19,Office Supplies,1639.0,-5.549999999999992,0.045000000000000005,6
2012-09-19,Technology,6653.39,418.1,0.028000000000000004,5
2012-09-20,Furniture,605.97,-22.72,0.07,1
2012-09-20,Office Supplies,713.1,63.75,0.042499999999999996,4
2012-09-20,Technology,2753.1925,510.489,0.04,1
2012-09-21,Office Supplies,162.13,-37.04,0.07,2
2012-09-22,Furniture,6070.96,173.48,0.01,1
2012-09-22,Office Supplies,92.94,37.77,0.09,1
2012-09-23,Office Supplies,7812.67,443.80999999999995,0.0625,4
2012-09-23,Technology,836.5025,298.45,0.045,2
2012-09-24,Furniture,3021.64,-720.2,0.07,1
2012-09-24,Office Supplies,1828.46,-733.7085,0.048,5
2012-09-24,Technology,634.684,-248.66299999999998,0.08,2
2012-09-25,Furniture,10558.1,2808.74,0.07,3
2012-09-25,Office Supplies,4037.7200000000003,-432.15,0.07333333333333333,3
2012-09-25,Technology,5904.6494999999995,987.417,0.06,5
2012-09-26,Furniture,6428.629999999999,-283.18,0.05,2
2012-09-26,Office Supplies,539.66,147.08,0.0,1
2012-09-26,Technology,1841.6,12.95,0.01,1
2012-09-27,Furniture,1981.26,100.8,0.07,1
2012-09-27,Office Supplies,410.8,48.69,0.07,2
2012-09-27,Technology,1972.884,140.913,0.04,1
2012-09-28,Furniture,1821.07,305.05,0.04,2
2012-09-28,Office Supplies,963.06,-539.52,0.04,2
2012-09-28,Technology,1239.81,-13.28,0.04,1
2012-09-29,Furniture,247.48,-79.72,0.015,2
2012-09-29,Office Supplies,6021.88,1564.3375,0.06333333333333334,3
2012-09-29,Technology,1259.02,-577.544,0.02,2
2012-09-30,Furniture,2549.58,41.53,0.02,1
2012-09-30,Office Supplies,25942.98,9800.1345,0.07166666666666667,6
2012-09-30,Technology,2860.93,832.617,0.03,1
2012-10-01,Furniture,623.71,-213.32,0.01,1
2012-10-01,Office Supplies,9921.64,1941.2604999999999,0.064,5
2012-10-01,Technology,248.3955,-260.348,0.05,1
2012-10-02,Furniture,8503.710000000001,1363.91,0.03,2
2012-10-02,Office Supplies,7036.11,1268.65,0.0,1
2012-10-02,Technology,9396.41,-4991.4249,0.02,1
2012-10-04,Furniture,2665.05,796.2900000000001,0.052000000000000005,5
2012-10-04,Office Supplies,27091.0,10870.119499999999,0.052000000000000005,5
2012-10-04,Technology,8688.8835,2208.873,0.037500000000000006,4
2012-10-05,Furniture,5168.77,371.0943,0.02,2
2012-10-05,Office Supplies,5388.8,-115.08,0.03,1
2012-10-05,Technology,10458.201000000001,2105.4306,0.04,2
2012-10-06,Office Supplies,274.74,-38.764500000000005,0.04,2
2012-10-06,Technology,569.636,-173.25,0.0,1
2012-10-07,Furniture,4155.13,648.0,0.045,2
2012-10-07,Office Supplies,6653.780000000001,203.75850000000003,0.07666666666666667,3
2012-10-07,Technology,8741.246,1106.2079999999999,0.08,5
2012-10-08,Furniture,3375.87,18.83,0.05500000000000001,2
2012-10-08,Office Supplies,1804.3999999999999,189.028,0.0475,4
2012-10-08,Technology,822.8425,4.392,0.1,1
2012-10-09,Furniture,5586.33,80.44,0.09,1
2012-10-09,Office Supplies,4093.23,575.5904999999999,0.06444444444444446,9
2012-10-09,Technology,9371.183500000001,2062.266,0.0475,4
2012-10-10,Furniture,53.32,-20.68,0.07,1
2012-10-10,Office Supplies,766.71,195.35,0.09333333333333334,3
2012-10-10,Technology,2710.5055,624.123,0.03,1
2012-10-11,Furniture,1022.09,172.63,0.045,2
2012-10-11,Office Supplies,1980.8000000000002,-63.989999999999995,0.023333333333333334,3
2012-10-12,Office Supplies,103.55,19.59,0.03,1
2012-10-12,Technology,487.72,-192.2961,0.06,1
2012-10-13,Furniture,3388.15,-758.9997000000001,0.04,3
2012-10-13,Office Supplies,1401.75,426.44,0.02,1
2012-10-13,Technology,6409.4755000000005,1398.3529999999998,0.045,2
2012-10-15,Furniture,1763.9,390.02,0.085,2
2012-10-15,Office Supplies,1280.1299999999999,-198.2345,0.05,5
2012-10-15,Technology,1420.065,-426.31260000000003,0.07,2
2012-10-17,Furniture,112.47,46.74,0.0,1
2012-10-17,Office Supplies,3528.0,-750.3810000000001,0.06,3
2012-10-17,Technology,19707.2,-12557.9976,0.04,1
2012-10-18,Furniture,2579.87,549.96,0.01,2
2012-10-18,Office Supplies,3695.6,1491.55,0.022500000000000003,4
2012-10-18,Technology,2115.242,371.412,0.04,1
2012-10-19,Office Supplies,228.78,-236.21800000000002,0.0575,4
2012-10-19,Technology,9179.163,2789.949,0.030000000000000002,2
2012-10-20,Furniture,25649.379999999997,7193.53,0.0375,4
2012-10-20,Office Supplies,12299.22,5101.6745,0.049999999999999996,3
2012-10-20,Technology,31821.8605,10511.649000000001,0.03333333333333333,3
2012-10-21,Office Supplies,22281.13,7488.616,0.04,4
2012-10-21,Technology,922.47,-13.1022,0.09,1
2012-10-22,Office Supplies,2152.1299999999997,890.76,0.02,2
2012-10-23,Furniture,2431.74,212.65999999999997,0.034999999999999996,2
2012-10-23,Office Supplies,22.06,-22.2755,0.06,1
2012-10-23,Technology,12616.2,2808.219,0.07,1
2012-10-24,Office Supplies,652.3499999999999,45.908,0.043333333333333335,3
2012-10-25,Furniture,17047.010000000002,5352.790000000001,0.043333333333333335,3
2012-10-25,Office Supplies,322.51,-194.85,0.025,2
2012-10-26,Office Supplies,2651.23,-741.81,0.09,1
2012-10-27,Office Supplies,1960.85,20.929999999999993,0.08499999999999999,2
2012-10-27,Technology,2951.438,667.278,0.0,1
2012-10-28,Office Supplies,11306.94,3758.7585,0.06999999999999999,6
2012-10-28,Technology,1793.42,21.5,0.06,1
2012-10-29,Furniture,2951.7,-1111.45,0.02,1
2012-10-29,Office Supplies,2382.0299999999997,272.6580000000001,0.03166666666666667,6
2012-10-29,Technology,275.9525,-262.427,0.02,2
2012-10-30,Furniture,620.02,50.04,0.05,1
2012-10-30,Office Supplies,188.61,5.859999999999999,0.08666666666666667,3
2012-10-31,Office Supplies,1551.67,-5.38,0.042499999999999996,4
2012-10-31,Technology,129.7865,-116.512,0.05,1
2012-11-01,Office Supplies,152.31,38.08,0.03,1
2012-11-02,Furniture,12938.962,-2230.36,0.052500000000000005,4
2012-11-02,Office Supplies,955.46,-1841.329,0.06,5
2012-11-02,Technology,2813.9365,290.733,0.045,2
2012-11-03,Furniture,13044.92,1578.904,0.051666666666666666,6
2012-11-03,Office Supplies,4002.77,-612.58,0.036666666666666674,3
2012-11-03,Technology,7785.146000000001,546.343,0.04,3
2012-11-04,Furniture,160.29,1.35,0.01,1
2012-11-04,Office Supplies,1331.57,13.659500000000001,0.03166666666666667,6
2012-11-04,Technology,1155.255,156.57,0.055,2
2012-11-05,Furniture,10646.03,2951.92,0.0033333333333333335,3
2012-11-05,Office Supplies,68.03,-29.42,0.02,1
2012-11-05,Technology,90.9415,-109.417,0.05,1
2012-11-06,Office Supplies,442.57,-60.73,0.01,1
2012-11-06,Technology,53.737,-28.435,0.05,1
2012-11-07,Office Supplies,153.27,60.29,0.08,1
2012-11-07,Technology,453.87,-217.69,0.02,1
2012-11-08,Furniture,6481.95,846.23,0.09,1
2012-11-08,Office Supplies,806.86,-301.13300000000004,0.037500000000000006,4
2012-11-08,Technology,13028.373,3096.772,0.056666666666666664,3
2012-11-09,Office Supplies,30.47,-10.7,0.02,1
2012-11-10,Office Supplies,3986.39,-86.78,0.06333333333333334,3
2012-11-10,Technology,2811.88,194.9547,0.03,4
2012-11-11,Furniture,9046.23,2394.0,0.045,2
2012-11-11,Office Supplies,1151.51,-326.99,0.06,2
2012-11-12,Office Supplies,6481.75,2105.125,0.02,2
2012-11-12,Technology,254.89,-106.58,0.09,1
2012-11-13,Furniture,835.11,213.79,0.0,1
2012-11-13,Office Supplies,54.52,-20.57,0.01,1
2012-11-14,Office Supplies,1312.55,160.0335,0.03666666666666667,3
2012-11-14,Technology,6483.9025,350.823,0.07500000000000001,2
2012-11-15,Office Supplies,964.5799999999999,-1192.8500000000001,0.045,2
2012-11-16,Furniture,246.2,-184.16,0.04,1
2012-11-16,Office Supplies,1075.88,-10.329999999999998,0.057999999999999996,5
2012-11-16,Technology,6009.3755,1170.51,0.07,4
2012-11-17,Office Supplies,8501.02,2307.0095,0.05285714285714286,7
2012-11-17,Technology,400.45,-38.5758,0.07,1
2012-11-18,Office Supplies,1030.6499999999999,238.8275,0.095,2
2012-11-18,Technology,174.55,-114.39,0.05,1
2012-11-19,Furniture,5203.9,636.2,0.07,1
2012-11-19,Office Supplies,1326.71,-1284.96,0.04,2
2012-11-20,Furniture,13022.326000000001,-2177.094477,0.09333333333333334,3
2012-11-20,Office Supplies,4011.9500000000003,1053.9595000000002,0.064,5
2012-11-20,Technology,11064.092499999999,744.2112999999999,0.062,5
2012-11-21,Office Supplies,735.98,185.5555,0.013333333333333334,3
2012-11-21,Technology,1644.59,-52.92,0.09,1
2012-11-22,Office Supplies,946.46,-584.3100000000001,0.07666666666666667,3
2012-11-22,Technology,1497.3175,836.505,0.01,1
2012-11-23,Furniture,9281.09,-122.75999999999988,0.05000000000000001,3
2012-11-23,Office Supplies,3604.52,-38.78399999999999,0.042857142857142864,7
2012-11-23,Technology,10051.52,4938.78,0.05,1
2012-11-24,Furniture,3169.94,-654.4,0.065,2
2012-11-24,Office Supplies,412.32,-14.7645,0.055,2
2012-11-24,Technology,745.3539999999999,-347.88100000000003,0.06,2
2012-11-25,Furniture,413.86,39.29,0.0,1
2012-11-25,Office Supplies,1267.39,113.64999999999999,0.054000000000000006,5
2012-11-25,Technology,12525.61,3217.069,0.055,4
2012-11-26,Office Supplies,2665.8300000000004,39.391,0.03333333333333333,3
2012-11-27,Technology,20872.16,-4437.91,0.03,1
2012-11-28,Office Supplies,1906.3200000000002,305.81,0.043333333333333335,3
2012-11-28,Technology,1829.387,482.445,0.02,1
2012-11-29,Furniture,307.46,4.91,0.02,1
2012-11-29,Office Supplies,8696.17,2022.45,0.0575,4
2012-11-29,Technology,180.7,-94.61,0.1,1
2012-11-30,Furniture,3047.95,442.53,0.03666666666666667,3
2012-11-30,Office Supplies,1084.3600000000001,-223.04899999999998,0.05666666666666667,6
2012-12-01,Office Supplies,6270.599999999999,-1544.94,0.0775,4
2012-12-01,Technology,1011.9,247.94,0.07,1
2012-12-02,Furniture,2696.63,1011.03,0.02,2
2012-12-02,Office Supplies,994.69,-60.089499999999994,0.041666666666666664,6
2012-12-03,Office Supplies,34.66,-20.87,0.06,1
2012-12-04,Office Supplies,653.85,137.89,0.095,2
2012-12-04,Technology,2499.951,-324.578,0.065,2
2012-12-05,Furniture,3195.2,1042.4199999999998,0.035,2
2012-12-05,Office Supplies,1977.72,151.97999999999996,0.056666666666666664,6
2012-12-05,Technology,47245.0,8443.287,0.043333333333333335,3
2012-12-06,Furniture,9653.55,155.83999999999995,0.07333333333333333,3
2012-12-06,Office Supplies,1192.52,-56.962500000000006,0.05714285714285715,7
2012-12-06,Technology,7227.38,712.1700000000001,0.016666666666666666,3
2012-12-07,Office Supplies,3986.3599999999997,1159.46,0.02,3
2012-12-07,Technology,7521.45,-1280.2023000000002,0.03,3
2012-12-08,Office Supplies,8391.8,2850.6279999999997,0.07,2
2012-12-09,Furniture,26.5,20.12,0.05,1
2012-12-09,Office Supplies,414.01,5.8095,0.035,2
2012-12-09,Technology,1646.5005,-263.3682,0.055,2
2012-12-10,Furniture,2665.64,-107.49,0.1,1
2012-12-10,Office Supplies,305.74,-93.25999999999999,0.05,2
2012-12-11,Furniture,1719.51,423.97,0.03333333333333333,3
2012-12-11,Office Supplies,646.5899999999999,-142.14,0.016666666666666666,3
2012-12-11,Technology,7062.616,2288.637,0.02,1
2012-12-12,Furniture,32111.77,-1242.094,0.0575,4
2012-12-12,Office Supplies,2476.54,-79.54749999999996,0.052000000000000005,5
2012-12-12,Technology,16890.267,3721.9350000000004,0.075,4
2012-12-13,Furniture,13255.93,4089.27,0.02,1
2012-12-13,Office Supplies,2263.61,949.2935,0.065,2
2012-12-14,Furniture,4828.59,-1480.96,0.07333333333333333,3
2012-12-14,Office Supplies,4290.549999999999,1016.2995000000001,0.03833333333333333,6
2012-12-15,Office Supplies,43.46,6.81,0.0,1
2012-12-15,Technology,927.9875,-615.912,0.0,1
2012-12-16,Furniture,6785.969999999999,-394.14,0.03,3
